Athlete_ID,Athlete_Name,Gender,Age,Country,Country_Code,Sport,Event,Olympic_Year,Medal,Height_cm,Weight_kg,Team,Coach,Participation_Status,Has_Medal
2287,Noah Garcia,Male,22,Brazil,BRA,Hockey,Men,2012,No Medal,185.0,72.0,Team D,Coach D,Participated,0
2288,Kabir Sharma,Male,37,Germany,GER,Badminton,Doubles,2020,Silver,182.0,82.0,Team B,Coach C,Participated,1
2289,Emma Lee,Male,18,Australia,AUS,Athletics,Marathon,2024,No Medal,154.0,57.0,Team A,Coach A,Participated,0
2290,Ananya Smith,Female,28,Germany,GER,Wrestling,Freestyle,2012,No Medal,185.0,65.0,Team D,Coach B,Participated,0
2291,Yuki Singh,Male,32,China,CHN,Hockey,Women,2016,No Medal,176.0,91.0,Team B,Coach E,Participated,0
2292,Yuki Brown,Male,37,Japan,JPN,Swimming,100M Freestyle,2020,Silver,199.0,57.0,Team A,Coach A,Participated,1
2293,Ananya Kim,Male,20,United Kingdom,GBR,Gymnastics,Floor,2012,No Medal,156.0,48.0,Team D,Coach A,Participated,0
2294,Riya Brown,Female,26,Canada,CAN,Shooting,25M Pistol,2020,No Medal,180.0,84.0,Team D,Coach C,Participated,0
2295,Vihaan Khan,Male,33,Brazil,BRA,Boxing,Lightweight,2016,No Medal,179.0,92.0,Team A,Coach D,Participated,0
2296,Olivia Brown,Female,30,United Kingdom,GBR,Shooting,10M Air Rifle,2012,Silver,198.0,89.0,Team A,Coach D,Participated,1
2297,Vihaan Sharma,Female,20,Japan,JPN,Gymnastics,Floor,2016,No Medal,180.0,82.0,Team A,Coach E,Participated,0
2298,Ishaan Brown,Female,26,Brazil,BRA,Boxing,Lightweight,2024,Gold,186.0,91.0,Team A,Coach E,Participated,1
2299,Mia Lee,Male,32,Canada,CAN,Athletics,Marathon,2020,No Medal,177.0,63.0,Team B,Coach E,Participated,0
2300,Yuki Wilson,Male,34,Australia,AUS,Hockey,Men,2024,No Medal,167.0,91.0,Team C,Coach E,Participated,0
2301,Kabir Lee,Male,33,China,CHN,Cycling,Track Sprint,2016,No Medal,151.0,46.0,Team B,Coach B,Participated,0
2302,Aarav Patel,Female,34,Germany,GER,Athletics,200M,2012,No Medal,170.0,65.0,Team C,Coach C,Participated,0
2303,Emma Garcia,Female,25,United States,USA,Cycling,Track Sprint,2016,No Medal,152.0,85.0,Team C,Coach B,Participated,0
2304,Olivia Singh,Male,28,Germany,GER,Cycling,Track Sprint,2012,No Medal,196.0,74.0,Team A,Coach C,Participated,0
2305,Kabir Sharma,Female,29,India,IND,Tennis,Doubles,2020,Gold,180.0,66.0,Team C,Coach E,Participated,1
2306,Neha Sharma,Male,23,France,FRA,Hockey,Women,2016,No Medal,177.0,51.0,Team D,Coach C,Participated,0
2307,Noah Khan,Female,23,Australia,AUS,Boxing,Heavyweight,2024,No Medal,183.0,52.0,Team A,Coach A,Participated,0
2308,Ishaan Khan,Male,22,United States,USA,Hockey,Women,2024,No Medal,157.0,94.0,Team C,Coach C,Participated,0
2309,Vihaan Khan,Female,36,India,IND,Cycling,Track Sprint,2020,No Medal,152.0,89.0,Team A,Coach B,Participated,0
2310,Kabir Kim,Female,37,India,IND,Shooting,25M Pistol,2024,No Medal,156.0,97.0,Team D,Coach B,Participated,0
2311,Emma Smith,Male,29,United States,USA,Gymnastics,Floor,2012,No Medal,185.0,75.0,Team D,Coach A,Participated,0
2312,Sophia Brown,Male,36,India,IND,Cycling,Track Sprint,2016,No Medal,152.0,61.0,Team B,Coach E,Participated,0
2313,Olivia Brown,Female,19,United States,USA,Shooting,10M Air Rifle,2024,Gold,185.0,46.0,Team D,Coach D,Participated,1
2314,Ananya Singh,Male,36,China,CHN,Tennis,Doubles,2012,No Medal,187.0,48.0,Team A,Coach B,Participated,0
2315,Vihaan Khan,Male,27,Brazil,BRA,Shooting,25M Pistol,2020,No Medal,181.0,65.0,Team A,Coach A,Participated,0
2316,Vihaan Kim,Female,27,Australia,AUS,Athletics,200M,2012,No Medal,154.0,77.0,Team C,Coach E,Participated,0
2317,Ananya Khan,Male,19,China,CHN,Swimming,200M Butterfly,2012,No Medal,188.0,65.0,Team C,Coach D,Participated,0
2318,David Brown,Male,24,Canada,CAN,Tennis,Singles,2024,No Medal,187.0,59.0,Team D,Coach A,Participated,0
2319,Sophia Smith,Male,37,Canada,CAN,Badminton,Singles,2016,No Medal,192.0,70.0,Team A,Coach D,Participated,0
2320,Riya Wilson,Male,31,Japan,JPN,Shooting,25M Pistol,2024,Gold,151.0,61.0,Team D,Coach E,Participated,1
2321,Neha Wilson,Female,35,Canada,CAN,Cycling,Road Race,2016,No Medal,164.0,50.0,Team B,Coach B,Participated,0
2322,Sophia Singh,Female,19,Australia,AUS,Athletics,Marathon,2020,No Medal,165.0,64.0,Team C,Coach C,Participated,0
2323,Neha Brown,Female,23,United States,USA,Badminton,Singles,2016,No Medal,179.0,89.0,Team C,Coach C,Participated,0
2324,Vihaan Kim,Male,25,Brazil,BRA,Hockey,Men,2024,No Medal,176.0,73.0,Team B,Coach D,Participated,0
2325,Lucas Lee,Female,31,Brazil,BRA,Tennis,Doubles,2016,Silver,199.0,71.0,Team B,Coach D,Participated,1
2326,Mia Sharma,Male,29,Australia,AUS,Cycling,Track Sprint,2012,No Medal,150.0,80.0,Team A,Coach A,Participated,0
2327,Olivia Sharma,Male,29,India,IND,Hockey,Men,2012,No Medal,167.0,93.0,Team D,Coach E,Participated,0
2328,David Khan,Male,22,India,IND,Athletics,200M,2024,No Medal,185.0,97.0,Team C,Coach C,Participated,0
2329,Vihaan Smith,Female,26,Brazil,BRA,Boxing,Lightweight,2012,No Medal,199.0,91.0,Team B,Coach E,Participated,0
2330,Liam Wilson,Female,30,China,CHN,Wrestling,Freestyle,2020,No Medal,195.0,79.0,Team C,Coach C,Participated,0
2331,Vihaan Garcia,Male,28,Brazil,BRA,Swimming,100M Freestyle,2016,No Medal,175.0,89.0,Team B,Coach C,Participated,0
2332,Emma Patel,Male,30,India,IND,Boxing,Heavyweight,2012,No Medal,181.0,49.0,Team A,Coach D,Participated,0
2333,Neha Khan,Female,32,Brazil,BRA,Cycling,Track Sprint,2012,No Medal,183.0,63.0,Team B,Coach A,Participated,0
2334,Sara Garcia,Male,19,France,FRA,Cycling,Road Race,2016,Gold,183.0,51.0,Team A,Coach A,Participated,1
2335,Ananya Kim,Male,31,China,CHN,Wrestling,Freestyle,2016,Silver,170.0,68.0,Team A,Coach A,Participated,1
2336,Yuki Singh,Female,29,Japan,JPN,Athletics,Marathon,2016,No Medal,189.0,89.0,Team D,Coach C,Participated,0
2337,Olivia Khan,Male,36,India,IND,Tennis,Singles,2024,No Medal,193.0,60.0,Team A,Coach C,Participated,0
2338,Ishaan Patel,Female,33,India,IND,Gymnastics,Floor,2024,No Medal,153.0,56.0,Team A,Coach B,Participated,0
2339,Riya Singh,Male,19,Germany,GER,Hockey,Men,2012,No Medal,191.0,91.0,Team C,Coach D,Participated,0
2340,Riya Lee,Female,30,United Kingdom,GBR,Tennis,Singles,2020,Silver,157.0,89.0,Team A,Coach A,Participated,1
2341,Yuki Garcia,Male,27,China,CHN,Boxing,Lightweight,2016,Gold,180.0,86.0,Team C,Coach A,Participated,1
2342,Aarav Patel,Male,32,Germany,GER,Badminton,Singles,2012,No Medal,200.0,82.0,Team D,Coach D,Participated,0
2343,Sara Garcia,Male,29,Germany,GER,Shooting,25M Pistol,2020,No Medal,194.0,88.0,Team A,Coach A,Participated,0
2344,Aarav Sharma,Male,36,Japan,JPN,Gymnastics,Vault,2012,Bronze,200.0,51.0,Team C,Coach D,Participated,1
2345,Sophia Lee,Female,19,Canada,CAN,Tennis,Doubles,2024,Bronze,150.0,100.0,Team D,Coach B,Participated,1
2346,Vihaan Singh,Male,23,Japan,JPN,Badminton,Singles,2024,No Medal,180.0,47.0,Team C,Coach A,Participated,0
2347,Arjun Patel,Female,31,Canada,CAN,Wrestling,Freestyle,2012,No Medal,168.0,69.0,Team D,Coach B,Participated,0
2348,Ishaan Sharma,Female,37,China,CHN,Shooting,10M Air Rifle,2020,No Medal,177.0,62.0,Team B,Coach D,Participated,0
2349,Emma Lee,Female,26,China,CHN,Hockey,Men,2020,Silver,192.0,65.0,Team A,Coach B,Participated,1
2350,Kabir Patel,Female,33,India,IND,Shooting,10M Air Rifle,2020,No Medal,151.0,51.0,Team D,Coach B,Participated,0
2351,Noah Khan,Female,20,Australia,AUS,Gymnastics,Floor,2024,No Medal,181.0,98.0,Team D,Coach A,Participated,0
2352,Chen Wilson,Female,29,India,IND,Athletics,Marathon,2012,Silver,195.0,72.0,Team C,Coach D,Participated,1
2353,Arjun Kim,Female,26,Brazil,BRA,Athletics,Marathon,2016,Silver,184.0,45.0,Team D,Coach A,Participated,1
2354,Lucas Wilson,Female,25,Australia,AUS,Cycling,Track Sprint,2012,Bronze,198.0,84.0,Team B,Coach D,Participated,1
2355,Olivia Garcia,Male,36,India,IND,Shooting,25M Pistol,2012,Bronze,150.0,61.0,Team D,Coach E,Participated,1
2356,Ananya Brown,Male,30,India,IND,Tennis,Singles,2020,No Medal,167.0,52.0,Team B,Coach E,Participated,0
2357,Chen Sharma,Male,22,Australia,AUS,Badminton,Doubles,2020,Silver,180.0,84.0,Team D,Coach A,Participated,1
2358,Ananya Khan,Female,21,Germany,GER,Cycling,Track Sprint,2024,Silver,199.0,84.0,Team A,Coach A,Participated,1
2359,Ava Garcia,Female,35,Canada,CAN,Hockey,Women,2016,No Medal,192.0,80.0,Team C,Coach A,Participated,0
2360,Arjun Garcia,Female,31,United States,USA,Boxing,Lightweight,2024,No Medal,190.0,80.0,Team B,Coach A,Participated,0
2361,Chen Sharma,Female,29,Brazil,BRA,Swimming,100M Freestyle,2024,Bronze,176.0,46.0,Team C,Coach C,Participated,1
2362,Arjun Wilson,Female,34,France,FRA,Cycling,Track Sprint,2016,No Medal,178.0,48.0,Team B,Coach B,Participated,0
2363,Ishaan Kim,Female,36,Japan,JPN,Swimming,100M Freestyle,2024,Gold,185.0,91.0,Team B,Coach D,Participated,1
2364,Mia Wilson,Female,25,Brazil,BRA,Shooting,10M Air Rifle,2012,Gold,176.0,96.0,Team C,Coach B,Participated,1
2365,Ava Sharma,Male,19,India,IND,Athletics,200M,2024,No Medal,168.0,73.0,Team B,Coach B,Participated,0
2366,Lucas Wilson,Female,34,India,IND,Badminton,Doubles,2024,No Medal,178.0,51.0,Team A,Coach E,Participated,0
2367,Vihaan Singh,Female,29,United States,USA,Boxing,Heavyweight,2016,Gold,159.0,91.0,Team D,Coach B,Participated,1
2368,Yuki Lee,Female,37,Germany,GER,Wrestling,Freestyle,2016,No Medal,160.0,71.0,Team D,Coach A,Participated,0
2369,Ishaan Kim,Female,21,Australia,AUS,Cycling,Track Sprint,2016,No Medal,162.0,98.0,Team A,Coach C,Participated,0
2370,Liam Patel,Female,30,United Kingdom,GBR,Tennis,Singles,2020,Bronze,189.0,45.0,Team D,Coach B,Participated,1
2371,Riya Khan,Female,32,Canada,CAN,Boxing,Heavyweight,2016,Bronze,186.0,71.0,Team C,Coach D,Participated,1
2372,Yuki Kim,Female,29,China,CHN,Athletics,200M,2020,Silver,159.0,56.0,Team A,Coach E,Participated,1
2373,Lucas Wilson,Female,26,Brazil,BRA,Shooting,25M Pistol,2020,Silver,156.0,45.0,Team D,Coach D,Participated,1
2374,Aarav Wilson,Female,25,Canada,CAN,Swimming,100M Freestyle,2024,No Medal,176.0,71.0,Team B,Coach E,Participated,0
2375,Sophia Khan,Female,36,United Kingdom,GBR,Shooting,25M Pistol,2012,Bronze,165.0,54.0,Team C,Coach A,Participated,1
2376,Ava Kim,Male,23,France,FRA,Cycling,Track Sprint,2020,No Medal,181.0,71.0,Team C,Coach A,Participated,0
2377,Neha Kim,Female,31,United Kingdom,GBR,Hockey,Women,2012,Bronze,176.0,94.0,Team C,Coach E,Participated,1
2378,Ishaan Singh,Female,33,Germany,GER,Athletics,Marathon,2012,No Medal,194.0,64.0,Team C,Coach E,Participated,0
2379,Chen Kim,Male,35,Australia,AUS,Gymnastics,Vault,2016,No Medal,189.0,61.0,Team C,Coach E,Participated,0
2380,Neha Smith,Female,20,Brazil,BRA,Badminton,Doubles,2020,No Medal,191.0,69.0,Team B,Coach B,Participated,0
2381,Olivia Smith,Male,30,Japan,JPN,Swimming,200M Butterfly,2020,No Medal,156.0,71.0,Team C,Coach B,Participated,0
2382,Mia Brown,Male,27,France,FRA,Gymnastics,Vault,2016,No Medal,187.0,96.0,Team B,Coach E,Participated,0
2383,Vihaan Lee,Female,27,Canada,CAN,Cycling,Track Sprint,2020,No Medal,174.0,68.0,Team B,Coach E,Participated,0
2384,Arjun Garcia,Female,34,Japan,JPN,Swimming,200M Butterfly,2024,No Medal,192.0,71.0,Team C,Coach B,Participated,0
2385,Liam Singh,Female,34,France,FRA,Hockey,Men,2016,No Medal,191.0,62.0,Team D,Coach E,Participated,0
2386,Mia Kim,Male,18,Australia,AUS,Swimming,200M Butterfly,2012,No Medal,177.0,59.0,Team D,Coach B,Participated,0
2387,Riya Smith,Female,32,India,IND,Hockey,Women,2012,No Medal,161.0,68.0,Team C,Coach A,Participated,0
2388,Arjun Sharma,Male,26,Australia,AUS,Badminton,Doubles,2012,No Medal,176.0,47.0,Team C,Coach A,Participated,0
2389,Sara Sharma,Male,37,France,FRA,Shooting,25M Pistol,2020,No Medal,192.0,49.0,Team C,Coach A,Participated,0
2390,Olivia Lee,Female,37,Brazil,BRA,Swimming,200M Butterfly,2012,Silver,179.0,82.0,Team A,Coach E,Participated,1
2391,Lucas Smith,Female,29,India,IND,Gymnastics,Vault,2024,Bronze,186.0,61.0,Team C,Coach C,Participated,1
2392,Riya Lee,Female,19,Brazil,BRA,Hockey,Men,2016,Gold,160.0,88.0,Team A,Coach A,Participated,1
2393,Vihaan Brown,Female,23,Germany,GER,Boxing,Heavyweight,2020,No Medal,190.0,85.0,Team D,Coach E,Participated,0
2394,Chen Patel,Female,27,China,CHN,Gymnastics,Vault,2024,No Medal,180.0,89.0,Team A,Coach E,Participated,0
2395,Mia Garcia,Male,20,Germany,GER,Shooting,10M Air Rifle,2016,No Medal,183.0,100.0,Team B,Coach A,Participated,0
2396,Vihaan Smith,Male,31,Brazil,BRA,Boxing,Lightweight,2016,No Medal,164.0,78.0,Team B,Coach B,Participated,0
2397,Sara Singh,Female,37,India,IND,Athletics,200M,2024,No Medal,184.0,51.0,Team A,Coach E,Participated,0
2398,David Kim,Male,22,Japan,JPN,Badminton,Doubles,2024,No Medal,156.0,73.0,Team B,Coach D,Participated,0
2399,Aarav Garcia,Male,37,Brazil,BRA,Shooting,10M Air Rifle,2012,No Medal,197.0,80.0,Team A,Coach C,Participated,0
2400,Ava Smith,Male,28,France,FRA,Gymnastics,Floor,2016,Gold,159.0,91.0,Team A,Coach A,Participated,1
2401,Chen Khan,Female,28,France,FRA,Boxing,Heavyweight,2024,No Medal,180.0,71.0,Team B,Coach E,Participated,0
2402,Emma Khan,Male,27,Brazil,BRA,Boxing,Lightweight,2012,Gold,199.0,48.0,Team C,Coach D,Participated,1
2403,Kabir Brown,Female,20,India,IND,Swimming,200M Butterfly,2024,Bronze,163.0,71.0,Team A,Coach B,Participated,1
2404,Mia Smith,Male,30,Brazil,BRA,Swimming,200M Butterfly,2016,No Medal,196.0,77.0,Team A,Coach D,Participated,0
2405,Liam Kim,Female,34,China,CHN,Boxing,Heavyweight,2024,No Medal,176.0,65.0,Team B,Coach A,Participated,0
2406,Chen Brown,Female,31,United Kingdom,GBR,Wrestling,Freestyle,2012,No Medal,183.0,58.0,Team A,Coach E,Participated,0
2407,Neha Singh,Female,20,Australia,AUS,Shooting,25M Pistol,2016,No Medal,174.0,61.0,Team D,Coach D,Participated,0
2408,Mia Patel,Male,20,Brazil,BRA,Shooting,10M Air Rifle,2016,No Medal,185.0,78.0,Team B,Coach E,Participated,0
2409,Noah Smith,Male,20,United Kingdom,GBR,Boxing,Lightweight,2024,Silver,184.0,61.0,Team B,Coach A,Participated,1
2410,Liam Sharma,Male,33,France,FRA,Boxing,Lightweight,2020,No Medal,191.0,62.0,Team C,Coach D,Participated,0
2411,Lucas Garcia,Female,24,India,IND,Hockey,Men,2020,No Medal,194.0,97.0,Team C,Coach C,Participated,0
2412,David Sharma,Male,19,Australia,AUS,Badminton,Doubles,2020,No Medal,187.0,96.0,Team B,Coach D,Participated,0
2413,Ishaan Brown,Male,28,United States,USA,Hockey,Women,2012,No Medal,166.0,99.0,Team A,Coach C,Participated,0
2414,Yuki Singh,Female,23,Germany,GER,Wrestling,Greco-Roman,2012,Bronze,174.0,77.0,Team B,Coach A,Participated,1
2415,Sara Smith,Female,27,Canada,CAN,Boxing,Heavyweight,2020,No Medal,158.0,64.0,Team B,Coach C,Participated,0
2416,Noah Patel,Female,19,India,IND,Badminton,Doubles,2024,Silver,195.0,77.0,Team A,Coach B,Participated,1
2417,Yuki Smith,Male,32,Brazil,BRA,Boxing,Lightweight,2020,No Medal,173.0,98.0,Team A,Coach B,Participated,0
2418,Emma Khan,Female,35,France,FRA,Swimming,200M Butterfly,2020,No Medal,185.0,59.0,Team B,Coach A,Participated,0
2419,Olivia Wilson,Female,20,Germany,GER,Shooting,10M Air Rifle,2012,No Medal,176.0,69.0,Team D,Coach B,Participated,0
2420,Aarav Patel,Female,30,Australia,AUS,Boxing,Lightweight,2020,No Medal,163.0,66.0,Team A,Coach D,Participated,0
2421,Sophia Sharma,Female,36,France,FRA,Cycling,Track Sprint,2016,Silver,182.0,78.0,Team C,Coach A,Participated,1
2422,Olivia Wilson,Female,29,United States,USA,Shooting,10M Air Rifle,2016,No Medal,196.0,97.0,Team A,Coach B,Participated,0
2423,Ava Kim,Male,18,Germany,GER,Gymnastics,Floor,2012,Bronze,181.0,62.0,Team A,Coach C,Participated,1
2424,Ananya Wilson,Male,31,Germany,GER,Cycling,Track Sprint,2024,Gold,198.0,70.0,Team B,Coach A,Participated,1
2425,Aarav Garcia,Male,37,Canada,CAN,Cycling,Track Sprint,2016,No Medal,186.0,60.0,Team B,Coach C,Participated,0
2426,Ishaan Sharma,Female,26,Germany,GER,Wrestling,Freestyle,2020,No Medal,165.0,47.0,Team D,Coach E,Participated,0
2427,Mia Garcia,Female,32,United Kingdom,GBR,Cycling,Track Sprint,2020,No Medal,177.0,46.0,Team A,Coach B,Participated,0
2428,Yuki Brown,Female,36,Germany,GER,Badminton,Singles,2020,No Medal,184.0,72.0,Team A,Coach A,Participated,0
2429,Ananya Wilson,Male,27,France,FRA,Shooting,10M Air Rifle,2016,No Medal,172.0,67.0,Team B,Coach D,Participated,0
2430,Kabir Kim,Male,19,France,FRA,Tennis,Singles,2020,No Medal,161.0,71.0,Team A,Coach C,Participated,0
2431,Arjun Khan,Male,37,United States,USA,Badminton,Singles,2024,Gold,162.0,60.0,Team B,Coach E,Participated,1
2432,Arjun Singh,Male,33,India,IND,Boxing,Heavyweight,2016,Gold,174.0,75.0,Team A,Coach B,Participated,1
2433,Riya Lee,Female,20,China,CHN,Shooting,10M Air Rifle,2020,Gold,185.0,85.0,Team B,Coach A,Participated,1
2434,Mia Lee,Female,32,Japan,JPN,Shooting,25M Pistol,2020,No Medal,156.0,87.0,Team B,Coach D,Participated,0
2435,Kabir Singh,Male,23,United Kingdom,GBR,Wrestling,Greco-Roman,2020,No Medal,166.0,93.0,Team D,Coach A,Participated,0
2436,Olivia Patel,Male,33,Canada,CAN,Boxing,Heavyweight,2016,No Medal,199.0,65.0,Team B,Coach A,Participated,0
2437,Yuki Wilson,Female,28,Germany,GER,Wrestling,Freestyle,2016,No Medal,197.0,52.0,Team D,Coach E,Participated,0
2438,Liam Sharma,Male,32,China,CHN,Tennis,Doubles,2012,No Medal,158.0,74.0,Team A,Coach C,Participated,0
2439,Chen Wilson,Male,24,China,CHN,Athletics,100M,2020,Bronze,174.0,79.0,Team C,Coach C,Participated,1
2440,Chen Patel,Male,19,Brazil,BRA,Tennis,Singles,2020,No Medal,164.0,85.0,Team A,Coach B,Participated,0
2441,Ananya Khan,Female,32,United States,USA,Boxing,Lightweight,2016,No Medal,164.0,65.0,Team B,Coach E,Participated,0
2442,Arjun Lee,Male,18,Germany,GER,Cycling,Track Sprint,2024,Silver,187.0,60.0,Team D,Coach B,Participated,1
2443,Ananya Garcia,Female,18,United States,USA,Tennis,Doubles,2020,No Medal,189.0,53.0,Team B,Coach B,Participated,0
2444,Emma Wilson,Male,37,France,FRA,Tennis,Doubles,2020,Bronze,160.0,65.0,Team B,Coach C,Participated,1
2445,Riya Brown,Female,34,Japan,JPN,Swimming,200M Butterfly,2012,No Medal,150.0,85.0,Team C,Coach D,Participated,0
2446,Yuki Smith,Male,25,Australia,AUS,Shooting,25M Pistol,2020,No Medal,176.0,92.0,Team B,Coach C,Participated,0
2447,Emma Singh,Female,32,France,FRA,Cycling,Track Sprint,2016,No Medal,175.0,57.0,Team D,Coach D,Participated,0
2448,Ananya Lee,Female,19,Japan,JPN,Hockey,Women,2024,No Medal,172.0,65.0,Team B,Coach C,Participated,0
2449,Vihaan Smith,Female,19,Canada,CAN,Boxing,Lightweight,2012,No Medal,200.0,65.0,Team B,Coach E,Participated,0
2450,Neha Brown,Male,28,Germany,GER,Hockey,Women,2020,No Medal,186.0,85.0,Team B,Coach E,Participated,0
2451,Ava Khan,Male,20,China,CHN,Boxing,Heavyweight,2020,No Medal,184.0,51.0,Team A,Coach E,Participated,0
2452,Vihaan Smith,Female,27,Brazil,BRA,Cycling,Track Sprint,2012,No Medal,150.0,77.0,Team B,Coach A,Participated,0
2453,Ishaan Singh,Female,28,United States,USA,Cycling,Track Sprint,2020,No Medal,196.0,98.0,Team C,Coach D,Participated,0
2454,Olivia Patel,Female,22,Brazil,BRA,Gymnastics,Floor,2024,No Medal,181.0,47.0,Team A,Coach A,Participated,0
2455,Noah Garcia,Male,26,United States,USA,Athletics,200M,2020,Bronze,194.0,92.0,Team B,Coach E,Participated,1
2456,Liam Wilson,Male,31,Brazil,BRA,Swimming,100M Freestyle,2016,Bronze,153.0,49.0,Team C,Coach C,Participated,1
2457,Chen Khan,Female,28,Canada,CAN,Gymnastics,Floor,2012,No Medal,177.0,71.0,Team B,Coach C,Participated,0
2458,Kabir Khan,Male,36,Australia,AUS,Tennis,Singles,2024,Gold,178.0,60.0,Team D,Coach E,Participated,1
2459,Riya Wilson,Female,26,France,FRA,Wrestling,Greco-Roman,2016,No Medal,169.0,76.0,Team A,Coach B,Participated,0
2460,Vihaan Smith,Female,21,India,IND,Boxing,Lightweight,2024,No Medal,180.0,71.0,Team B,Coach B,Participated,0
2461,Chen Patel,Male,36,Canada,CAN,Cycling,Road Race,2020,No Medal,188.0,99.0,Team B,Coach D,Participated,0
2462,Kabir Lee,Female,24,Australia,AUS,Boxing,Lightweight,2016,No Medal,195.0,88.0,Team D,Coach C,Participated,0
2463,Kabir Kim,Female,37,United States,USA,Cycling,Road Race,2020,No Medal,175.0,53.0,Team C,Coach E,Participated,0
2464,Vihaan Garcia,Male,28,Australia,AUS,Gymnastics,Vault,2012,No Medal,163.0,62.0,Team A,Coach B,Participated,0
2465,Sara Lee,Female,29,United Kingdom,GBR,Athletics,200M,2020,Bronze,155.0,96.0,Team B,Coach C,Participated,1
2466,Olivia Sharma,Male,20,India,IND,Hockey,Men,2024,No Medal,171.0,74.0,Team A,Coach B,Participated,0
2467,Arjun Garcia,Female,33,Brazil,BRA,Boxing,Heavyweight,2020,Silver,185.0,93.0,Team D,Coach B,Participated,1
2468,Noah Kim,Female,24,United States,USA,Swimming,200M Butterfly,2012,No Medal,193.0,95.0,Team C,Coach A,Participated,0
2469,Sara Wilson,Female,28,India,IND,Badminton,Doubles,2016,No Medal,186.0,53.0,Team C,Coach B,Participated,0
2470,Yuki Kim,Female,23,Japan,JPN,Badminton,Singles,2020,No Medal,166.0,51.0,Team B,Coach D,Participated,0
2471,Lucas Kim,Male,20,France,FRA,Wrestling,Greco-Roman,2016,No Medal,187.0,95.0,Team A,Coach A,Participated,0
2472,Arjun Patel,Male,30,Canada,CAN,Hockey,Women,2020,No Medal,173.0,65.0,Team D,Coach C,Participated,0
2473,Aarav Wilson,Male,30,United States,USA,Boxing,Lightweight,2020,No Medal,176.0,64.0,Team A,Coach D,Participated,0
2474,Mia Wilson,Male,18,Australia,AUS,Wrestling,Greco-Roman,2016,Silver,199.0,55.0,Team D,Coach B,Participated,1
2475,Yuki Sharma,Male,35,India,IND,Shooting,25M Pistol,2012,No Medal,189.0,64.0,Team C,Coach B,Participated,0
2476,Ava Garcia,Female,29,United Kingdom,GBR,Wrestling,Freestyle,2020,Bronze,198.0,71.0,Team C,Coach A,Participated,1
2477,Olivia Brown,Male,29,Australia,AUS,Cycling,Road Race,2020,Silver,173.0,59.0,Team A,Coach A,Participated,1
2478,Chen Smith,Female,18,India,IND,Badminton,Doubles,2020,No Medal,179.0,50.0,Team C,Coach D,Participated,0
2479,Mia Kim,Female,20,Japan,JPN,Swimming,100M Freestyle,2020,No Medal,193.0,87.0,Team D,Coach E,Participated,0
2480,Vihaan Smith,Male,24,Canada,CAN,Boxing,Heavyweight,2012,No Medal,176.0,80.0,Team D,Coach D,Participated,0
2481,Chen Singh,Male,36,United States,USA,Boxing,Heavyweight,2016,Bronze,155.0,65.0,Team A,Coach B,Participated,1
2482,Lucas Sharma,Female,19,United Kingdom,GBR,Swimming,100M Freestyle,2016,Silver,154.0,63.0,Team C,Coach D,Participated,1
2483,Ananya Patel,Male,36,China,CHN,Hockey,Men,2012,No Medal,176.0,92.0,Team A,Coach A,Participated,0
2484,Liam Garcia,Female,24,United States,USA,Gymnastics,Vault,2020,No Medal,198.0,89.0,Team C,Coach D,Participated,0
2485,Ava Patel,Male,19,India,IND,Tennis,Singles,2024,Gold,185.0,48.0,Team B,Coach B,Participated,1
2486,Sara Sharma,Female,28,France,FRA,Swimming,200M Butterfly,2020,No Medal,176.0,93.0,Team D,Coach B,Participated,0
2487,Neha Lee,Female,23,United States,USA,Badminton,Singles,2024,Bronze,186.0,52.0,Team B,Coach D,Participated,1
2488,Yuki Kim,Male,18,Germany,GER,Wrestling,Greco-Roman,2012,Bronze,183.0,64.0,Team B,Coach D,Participated,1
2489,Sara Singh,Female,25,Japan,JPN,Hockey,Men,2024,No Medal,151.0,87.0,Team C,Coach C,Participated,0
2490,Liam Lee,Male,18,Brazil,BRA,Shooting,10M Air Rifle,2016,No Medal,152.0,73.0,Team C,Coach B,Participated,0
2491,Ananya Garcia,Male,37,France,FRA,Shooting,25M Pistol,2012,Gold,156.0,90.0,Team C,Coach E,Participated,1
2492,Aarav Khan,Male,19,Canada,CAN,Boxing,Heavyweight,2012,No Medal,193.0,71.0,Team A,Coach C,Participated,0
2493,Arjun Sharma,Female,28,China,CHN,Gymnastics,Floor,2016,No Medal,200.0,46.0,Team D,Coach B,Participated,0
2494,Vihaan Sharma,Male,26,India,IND,Shooting,25M Pistol,2024,No Medal,161.0,71.0,Team A,Coach E,Participated,0
2495,Olivia Singh,Female,29,Brazil,BRA,Cycling,Track Sprint,2020,No Medal,176.0,68.0,Team D,Coach A,Participated,0
2496,Yuki Patel,Female,32,China,CHN,Gymnastics,Floor,2020,Bronze,182.0,100.0,Team C,Coach E,Participated,1
2497,Arjun Smith,Female,29,France,FRA,Swimming,200M Butterfly,2024,Bronze,168.0,81.0,Team D,Coach C,Participated,1
2498,Olivia Lee,Female,19,Germany,GER,Swimming,100M Freestyle,2024,No Medal,157.0,80.0,Team C,Coach E,Participated,0
2499,Ishaan Khan,Male,25,France,FRA,Gymnastics,Vault,2020,No Medal,178.0,46.0,Team C,Coach B,Participated,0
